NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
,경상남도 창원마산합포구 가포동,508-29,508,29,(508-29),44.42,31.8,201507,7,"         5,100",2,,,1990,가포로 176-19,,,,,
,경상남도 창원마산합포구 대외동,6-7,6,7,백제빌라,73.71,53.7,201507,1,"         9,300",3,,,1990,문화남3길 29,,,,,
,경상남도 창원마산합포구 교방동,380-2,380,2,성호국민주택,45.9,37.08,201507,23,"         7,000",3,,,1985,교방동1길 10,,,,,
,경상남도 창원마산합포구 자산동,11-11,11,11,태평양빌라,59.07,30.93,201507,28,"        10,900",2,,,1991,문신길 12,,,,,
,경상남도 창원마산합포구 청계동,5-1,5,1,아민아트빌라,124.56,59.91,201507,30,"        20,000",3,,,1996,문화남7길 20,,,,,
,경상남도 창원마산합포구 월영동,258,258,0,더힐스,84.5204,63.62,201507,20,"        25,000",3,,,2014,만날고개1길 15,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201507,29,"        20,400",1,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201507,29,"        20,400",3,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201507,29,"        20,400",1,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201507,29,"        20,400",2,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201507,29,"        20,400",2,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 상남동,42-3,42,3,(42-3),36.53,37.0,201507,20,"         5,800",2,,,1982,노산북4길 10,,,,,
,경상남도 창원마산합포구 진동면 진동리,126-2,126,2,선우2차,74.46,55.13,201507,27,"        13,500",3,,,2011,신성산로 6-15,,,,,
,경상남도 창원마산합포구 구산면 심리,477,477,0,별장,64.6,78.3,201507,7,"         4,000",2,,,1989,괭이바다길 229,,,,,
,경상남도 창원마산합포구 교방동,289-16,289,16,다보트윈빌102동,80.53,54.23,201507,2,"        14,600",3,,,2002,교방서2길 78,,,,,
,경상남도 창원마산합포구 진동면 진동리,883-6,883,6,장미국민주택,59.31,64.2,201507,16,"         5,500",3,,,1985,서촌바다길 29,,,,,
,경상남도 창원마산합포구 월영동,234-4,234,4,골든스위트(234-4),70.57,67.19,201508,10,"        18,600",1,,,2014,문화서20길 20-5,,,,,
,경상남도 창원마산합포구 월영동,234-37,234,37,골든스위트103동,70.8399,70.63,201508,21,"        23,300",1,,,2015,문화서20길 27,,,,,
,경상남도 창원마산합포구 진동면 진동리,126-2,126,2,선우2차,74.46,55.13,201508,13,"        13,700",3,,,2011,신성산로 6-15,,,,,
,경상남도 창원마산합포구 신창동,18,18,0,평화,95.7,38.28,201508,24,"        12,700",3,,,1975,고운로 22,,,,,
,경상남도 창원마산합포구 산호동,31-57,31,57,(31-57),49.59,44.84,201508,22,"         6,000",2,,,1979,산호북14길 19-1,,,,,
,경상남도 창원마산합포구 중앙동2가,5-100,5,100,중앙빌라2,60.96,35.04,201508,23,"        11,200",4,,,2001,중앙남4길 24,,,,,
,경상남도 창원마산합포구 중앙동2가,5-100,5,100,중앙빌라2,65.64,37.74,201508,3,"        11,000",2,,,2001,중앙남4길 24,,,,,
,경상남도 창원마산합포구 교방동,373-4,373,4,화랑주택(국민),47.835,41.1,201508,31,"         8,400",1,,,1986,교방서2길 55,,,,,
,경상남도 창원마산합포구 교방동,185-7,185,7,교동국민주택,38.34,37.67,201508,12,"         7,500",3,,,1986,교방남1길 20,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201508,6,"         4,100",4,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 교방동,185-7,185,7,교동국민주택,43.01,42.26,201508,3,"         6,200",2,,,1986,교방남1길 20,,,,,
,경상남도 창원마산합포구 교방동,380-2,380,2,성호국민주택,45.67,37.08,201508,7,"         5,000",1,,,1985,교방동1길 10,,,,,
,경상남도 창원마산합포구 가포동,508-7,508,7,건우주택,48.0,53.0,201508,28,"         7,500",3,,,1985,가포로 170,,,,,
,경상남도 창원마산합포구 완월동,247-1,247,1,(247-1),31.24,32.7,201509,1,"         3,750",2,,,1979,완월동9길 15-1,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201509,1,"        20,700",3,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 월영동,234-37,234,37,골든스위트103동,70.8399,46.79,201509,10,"        24,300",1,,,2015,문화서20길 27,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201509,1,"         5,100",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 문화동,8-1,8,1,동성아트빌라,130.92,74.86,201509,3,"        18,500",4,,,1994,문화북2길 13,,,,,
,경상남도 창원마산합포구 월영동,234-6,234,6,골든 스위트,84.1041,93.44,201509,1,"        25,000",3,,,2013,문화서20길 35,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201509,1,"        20,600",2,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 월영동,258,258,0,더힐스,84.5204,63.62,201509,13,"        28,500",3,,,2014,만날고개1길 15,,,,,
,경상남도 창원마산합포구 교방동,370-1,370,1,형제상가빌라,74.07,26.16,201509,22,"        15,000",3,,,1993,노산서18길 119,,,,,
,경상남도 창원마산합포구 진동면 요장리,268-3,268,3,새한,73.215,41.4,201510,6,"         9,500",1,,,1998,광암2길 26,,,,,
,경상남도 창원마산합포구 상남동,41-5,41,5,예원시티빌,50.9642,40.28,201510,24,"        16,300",4,,,2012,상남시장로 11,,,,,
,경상남도 창원마산합포구 산호동,31-57,31,57,(31-57),35.64,30.14,201510,1,"         5,300",1,,,1979,산호북14길 19-1,,,,,
,경상남도 창원마산합포구 월영동,258,258,0,더힐스,84.8535,63.88,201510,29,"        27,000",4,,,2014,만날고개1길 15,,,,,
,경상남도 창원마산합포구 중성동,16-8,16,8,중석뉴타운,83.57,42.76,201510,13,"        20,500",3,,,2014,오동서16길 23,,,,,
,경상남도 창원마산합포구 교방동,365-7,365,7,대하주택(국민),45.81,39.23,201510,15,"         7,800",2,,,1986,무학로 525,,,,,
,경상남도 창원마산합포구 교원동,3-5,3,5,무학상가아파트,58.76,7.4,201510,16,"         8,400",3,,,1979,회원천남길 128,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201511,22,"         4,700",3,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 진동면 진동리,883-6,883,6,장미국민주택,59.31,64.2,201511,27,"         5,200",1,,,1985,서촌바다길 29,,,,,
,경상남도 창원마산합포구 문화동,14-50,14,50,동원국민주택,47.7,48.16,201511,7,"         5,500",1,,,1983,문화서7길 28,,,,,
,경상남도 창원마산합포구 가포동,508-7,508,7,건우주택,48.0,53.0,201511,26,"         6,700",3,,,1985,가포로 170,,,,,
,경상남도 창원마산합포구 산호동,532-38,532,38,재민숲속빌,59.5965,53.14,201512,3,"        13,500",1,,,2008,산호남8길 90,,,,,
,경상남도 창원마산합포구 산호동,563-1,563,1,산호파크빌라,188.12,129.13,201512,8,"        21,000",3,,,1995,합포북13길 33,,,,,
,경상남도 창원마산합포구 산호동,31-11,31,11,플러스빌,72.15,55.03,201512,15,"        16,300",2,,,2002,산호북14길 11,,,,,
,경상남도 창원마산합포구 교방동,289-6,289,6,다보트윈빌101동,83.687,45.25,201512,13,"        16,000",4,,,2002,교방서2길 78,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,25.34,7.14,201512,19,"         5,500",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 진동면 진동리,883-6,883,6,장미국민주택,59.31,64.2,201512,1,"         5,700",3,,,1985,서촌바다길 29,,,,,
,경상남도 창원마산합포구 월영동,257-2,257,2,만날재힐,59.4726,57.12,201512,24,"        15,000",1,,,2011,만날고개1길 25,,,,,
,경상남도 창원마산합포구 교방동,380-2,380,2,성호국민주택,45.9,37.08,201601,26,"         6,850",2,,,1985,교방동1길 10,,,,,
,경상남도 창원마산합포구 자산동,151-1,151,1,동산주택,42.61,38.0,201601,1,"         5,000",2,,,1980,자산북3길 31,,,,,
,경상남도 창원마산합포구 문화동,11-5,11,5,제일주택,61.68,57.17,201601,30,"         8,800",3,,,1986,문화북10길 16,,,,,
,경상남도 창원마산합포구 교방동,354-7,354,7,삼마빌라,59.87,62.17,201601,25,"        11,000",1,,,1983,무학로 527,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201601,19,"         5,800",5,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 산호동,46-34,46,34,행운빌A동,83.66,67.54,201601,23,"        19,500",1,,,2011,산호남6길 28,,,,,
,경상남도 창원마산합포구 장군동1가,25-5,25,5,성지빌라3차,49.89,32.45,201602,17,"         8,750",3,,,2002,반월북2길 20-3,,,,,
,경상남도 창원마산합포구 신포동1가,63-3,63,3,(63-3),96.83,24.03,201602,5,"         8,400",5,,,1990,해안대로 296,,,,,
,경상남도 창원마산합포구 자산동,188-6,188,6,자산81국민,51.4,44.75,201602,15,"         6,100",2,,,1982,자산북1길 18,,,,,
,경상남도 창원마산합포구 교방동,360-3,360,3,교방빌라,63.22,48.13,201602,21,"        10,600",3,,,1987,회원남25길 9,,,,,
,경상남도 창원마산합포구 교방동,372-1,372,1,가원빌라,70.84,61.94,201602,19,"        15,000",5,,,2004,교방북1길 14-6,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201602,25,"         5,000",5,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 가포동,508-7,508,7,건우주택,46.11,50.9,201602,15,"         7,000",3,,,1985,가포로 170,,,,,
,경상남도 창원마산합포구 교방동,380-2,380,2,성호국민주택,45.9,37.08,201602,15,"         8,000",3,,,1985,교방동1길 10,,,,,
,경상남도 창원마산합포구 가포동,508-7,508,7,건우주택,48.0,53.0,201603,30,"         8,900",2,,,1985,가포로 170,,,,,
,경상남도 창원마산합포구 문화동,11-5,11,5,제일주택,72.27,66.68,201603,28,"         9,800",3,,,1986,문화북10길 16,,,,,
,경상남도 창원마산합포구 완월동,180-2,180,2,성지2차빌라,22.17,13.08,201603,8,"         4,900",4,,,2002,완월북10길 14,,,,,
,경상남도 창원마산합포구 자산동,203-34,203,34,무학,49.3,43.38,201603,23,"         8,500",1,,,1987,자산서3길 2-3,,,,,
,경상남도 창원마산합포구 창포동3가,1-3,1,3,창포동유신주택,111.42,87.0,201603,1,"        16,350",3,,,1987,문화동10길 22,,,,,
,경상남도 창원마산합포구 교방동,360-1,360,1,동원아트빌라,80.415,35.62,201603,9,"        15,800",3,,,1992,교방북2길 18,,,,,
,경상남도 창원마산합포구 장군동4가,26-86,26,86,청원그린빌라A,51.34,26.58,201603,31,"        22,000",3,,,2002,완월동15길 13,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201603,24,"         4,900",2,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 신흥동,2-6,2,6,상우다솜씨,74.76,53.38,201603,1,"        19,000",2,,,2013,중앙남4길 79,,,,,
,경상남도 창원마산합포구 신월동,33-15,33,15,신우빌라,82.12,42.94,201603,14,"        11,350",4,,,1999,고운로 107,,,,,
,경상남도 창원마산합포구 장군동4가,26-86,26,86,청원그린빌라A,51.34,26.58,201603,29,"        20,000",4,,,2002,완월동15길 13,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201604,28,"        18,250",2,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201604,28,"        19,000",5,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201604,28,"        18,250",4,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 교원동,10-2,10,2,성심주택,68.13,43.1,201604,22,"        10,000",1,,,1992,노산서24길 32,,,,,
,경상남도 창원마산합포구 월영동,534-1,534,1,성진주택,59.4,55.92,201604,15,"        12,900",1,,,1985,월영남1길 23,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),65.8,42.06,201604,20,"        17,520",3,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 월영동,534-1,534,1,성진주택,59.4,55.92,201604,15,"        11,500",3,,,1985,월영남1길 23,,,,,
,경상남도 창원마산합포구 장군동4가,26-86,26,86,청원그린빌라A,51.34,26.58,201604,5,"        22,000",2,,,2002,완월동15길 13,,,,,
,경상남도 창원마산합포구 문화동,11-5,11,5,제일주택,58.23,54.28,201604,10,"         8,000",3,,,1986,문화북10길 16,,,,,
,경상남도 창원마산합포구 장군동4가,26-86,26,86,청원그린빌라A,51.34,26.58,201604,6,"        22,000",5,,,2002,완월동15길 13,,,,,
,경상남도 창원마산합포구 중앙동2가,1-432,1,432,원호주택,60.03,43.3,201604,1,"        11,000",2,,,1981,중앙동3길 32-7,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201604,28,"        18,250",5,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),63.97,40.89,201605,2,"        16,298",4,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),59.8,38.23,201605,3,"        16,060",5,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 산호동,532-33,532,33,화이트빌2,59.93,43.48,201605,10,"        12,700",4,,,2006,산호남8길 52,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),65.8,42.06,201605,25,"        16,680",4,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 교방동,359-4,359,4,동아,46.78,32.9,201605,23,"         8,700",3,,,1982,교방북2길 28,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201605,21,"         4,450",4,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 완월동,284-7,284,7,태화가든타운,177.51,103.0,201605,12,"        22,000",-1,,,1991,장군천로 8,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201605,2,"         5,500",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201605,2,"        18,250",3,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),65.8,42.06,201605,13,"        16,680",2,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 문화동,14-100,14,100,문화,59.83,60.04,201605,17,"         5,000",1,,,1981,문화서7길 22,,,,,
,경상남도 창원마산합포구 상남동,42-3,42,3,(42-3),36.53,37.0,201605,21,"         4,750",2,,,1982,노산북4길 10,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),63.97,40.89,201605,25,"        15,985",3,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201605,25,"        17,375",2,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201606,24,"         4,850",4,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 산호동,27-4,27,4,주택,47.37,36.0,201606,7,"         6,000",1,,,1979,용마로 68,,,,,
,경상남도 창원마산합포구 서성동,83-59,83,59,(83-59),52.2628,20.65,201606,20,"        16,000",5,,,2016,동서서1길 11-2,,,,,
,경상남도 창원마산합포구 신흥동,2-12,2,12,상우다솜 비,74.76,55.88,201606,24,"        19,900",4,,,2012,중앙남5길 80,,,,,
,경상남도 창원마산합포구 구산면 수정리,593-1,593,1,회신그린빌라,74.99,53.5,201606,16,"         8,000",2,,,1994,수정3길 11,,,,,
,경상남도 창원마산합포구 구산면 심리,477,477,0,별장,64.6,78.3,201606,14,"         4,000",2,,,1989,괭이바다길 229,,,,,
,경상남도 창원마산합포구 서성동,83-59,83,59,(83-59),54.7876,21.56,201606,20,"        16,500",5,,,2016,동서서1길 11-2,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),65.26,41.72,201606,27,"        14,400",5,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201606,29,"        15,400",4,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 월포동,2-118,2,118,영진블루빌 'A'동,59.28,38.31,201607,13,"        16,150",4,,,2011,반월동4길 16,,,,,
,경상남도 창원마산합포구 창포동3가,1-3,1,3,창포동유신주택,64.53,50.5,201607,11,"        10,000",3,,,1987,문화동10길 22,,,,,
,경상남도 창원마산합포구 교방동,372-1,372,1,가원빌라,69.63,61.26,201607,14,"        15,500",2,,,2004,교방북1길 14-6,,,,,
,경상남도 창원마산합포구 교방동,360-1,360,1,동원아트빌라,84.72,37.52,201607,21,"        16,300",3,,,1992,교방북2길 18,,,,,
,경상남도 창원마산합포구 교원동,10-2,10,2,성심주택,68.13,43.1,201607,1,"        10,500",1,,,1992,노산서24길 32,,,,,
,경상남도 창원마산합포구 교방동,384-4,384,4,동림준맨션,53.55,50.12,201607,12,"         7,500",2,,,1984,교방서5길 9,,,,,
,경상남도 창원마산합포구 교방동,360-1,360,1,동원아트빌라,80.415,35.62,201607,3,"        16,500",4,,,1992,교방북2길 18,,,,,
,경상남도 창원마산합포구 문화동,14-100,14,100,문화,50.71,60.04,201607,18,"         5,500",1,,,1981,문화서7길 22,,,,,
,경상남도 창원마산합포구 산호동,19-8,19,8,신흥그린빌라5,107.46,81.08,201607,25,"        19,000",2,,,2002,산호북3길 9,,,,,
,경상남도 창원마산합포구 진동면 진동리,883-6,883,6,장미국민주택,59.31,64.2,201607,4,"         5,650",3,,,1985,서촌바다길 29,,,,,
,경상남도 창원마산합포구 자산동,25-21,25,21,무학빌라(2동),70.82,61.76,201607,12,"        18,250",3,,,2016,자산서10길 69-25,,,,,
,경상남도 창원마산합포구 산호동,31-57,31,57,(31-57),35.64,30.14,201607,22,"         2,800",1,,,1979,산호북14길 19-1,,,,,
,경상남도 창원마산합포구 산호동,31-57,31,57,(31-57),35.64,30.14,201607,18,"         3,480",2,,,1979,산호북14길 19-1,,,,,
,경상남도 창원마산합포구 신흥동,2-6,2,6,상우다솜씨,74.76,53.38,201608,6,"        20,700",3,,,2013,중앙남4길 79,,,,,
,경상남도 창원마산합포구 월영동,257-2,257,2,만날재힐,59.6376,57.28,201608,11,"        15,000",2,,,2011,만날고개1길 25,,,,,
,경상남도 창원마산합포구 추산동,43-1,43,1,남산주택,45.81,46.18,201608,13,"         3,800",3,,,1985,성호서1길 13-1,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201608,17,"         5,000",3,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 산호동,532-38,532,38,재민숲속빌,51.9165,46.29,201608,6,"        10,250",2,,,2008,산호남8길 90,,,,,
,경상남도 창원마산합포구 월영동,234-49,234,49,골든스위트105동,72.21,62.21,201608,18,"        23,700",3,,,2016,문화서20길 25-1,,,,,
,경상남도 창원마산합포구 중앙동3가,2-3,2,3,경남데파트,79.18,30.55,201608,6,"        10,700",5,,,1983,3·15대로 255,,,,,
,경상남도 창원마산합포구 월영동,257-2,257,2,만날재힐,59.6376,57.28,201608,12,"        15,000",1,,,2011,만날고개1길 25,,,,,
,경상남도 창원마산합포구 월영동,241,241,0,골든스위트,116.4668,45.45,201608,24,"        16,064",1,,,2016, ,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201608,1,"         4,900",2,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201608,1,"         4,200",4,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 자산동,203-34,203,34,무학,49.3,43.38,201609,30,"         8,300",1,,,1987,자산서3길 2-3,,,,,
,경상남도 창원마산합포구 교방동,373-4,373,4,화랑주택(국민),47.115,40.49,201609,8,"         9,800",1,,,1986,교방서2길 55,,,,,
,경상남도 창원마산합포구 자산동,188-6,188,6,자산81국민,49.58,44.75,201609,3,"         7,130",1,,,1982,자산북1길 18,,,,,
,경상남도 창원마산합포구 월영동,258,258,0,더힐스,82.9488,62.44,201609,12,"        20,500",4,,,2014,만날고개1길 15,,,,,
,경상남도 창원마산합포구 교방동,184-13,184,13,성호맨션,71.6,50.57,201609,4,"        11,200",2,,,1984,천하장사로 16,,,,,
,경상남도 창원마산합포구 월영동,534-1,534,1,성진주택,58.05,54.77,201609,21,"        10,500",2,,,1985,월영남1길 23,,,,,
,경상남도 창원마산합포구 월영동,398-10,398,10,(398-10),88.62,64.33,201609,30,"        14,000",3,,,1989,월영북9길 43,,,,,
,경상남도 창원마산합포구 교방동,381-3,381,3,해동빌라,91.88,40.81,201609,29,"        16,000",2,,,1997,교방서5길 30,,,,,
,경상남도 창원마산합포구 교방동,361-4,361,4,광신국민,49.44,52.04,201610,17,"        10,800",1,,,1983,노산서18길 118,,,,,
,경상남도 창원마산합포구 가포동,508-29,508,29,(508-29),43.12,30.86,201610,19,"         6,000",-1,,,1990,가포로 176-19,,,,,
,경상남도 창원마산합포구 교방동,185-7,185,7,교동국민주택,43.01,42.26,201610,9,"         8,300",3,,,1986,교방남1길 20,,,,,
,경상남도 창원마산합포구 교방동,365-1,365,1,럭키하이츠빌라,76.44,35.8,201610,12,"        12,000",2,,,1991,회원서10길 109,,,,,
,경상남도 창원마산합포구 월영동,257-2,257,2,만날재힐,59.6376,57.28,201610,28,"        15,000",1,,,2011,만날고개1길 25,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201610,7,"         5,500",5,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 중앙동2가,1-432,1,432,원호주택,50.68,36.81,201610,5,"        10,200",2,,,1981,중앙동3길 32-7,,,,,
,경상남도 창원마산합포구 진동면 진동리,883-6,883,6,장미국민주택,59.31,64.2,201610,17,"         6,000",1,,,1985,서촌길 28,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201610,28,"         4,800",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 월영동,234-49,234,49,골든스위트105동,69.99,60.29,201610,25,"        24,000",1,,,2016,문화서20길 25-1,,,,,
,경상남도 창원마산합포구 교방동,372-1,372,1,가원빌라,69.63,61.26,201611,26,"        14,600",4,,,2004,교방북1길 14-6,,,,,
,경상남도 창원마산합포구 산호동,532-37,532,37,화이트빌5,56.399,40.58,201611,5,"        10,600",1,,,2006,산호남8길 70,,,,,
,경상남도 창원마산합포구 산호동,532-37,532,37,화이트빌5,84.9991,61.16,201611,18,"        13,000",2,,,2006,산호남8길 70,,,,,
,경상남도 창원마산합포구 중앙동2가,1-432,1,432,원호주택,37.79,28.15,201611,26,"         7,000",2,,,1981,중앙동3길 32-7,,,,,
,경상남도 창원마산합포구 진동면 진동리,127-7,127,7,모던빌리지3차,71.62,57.26,201611,11,"        12,400",3,,,2012,신성산1길 12-6,,,,,
,경상남도 창원마산합포구 자산동,188-6,188,6,자산81국민,50.05,44.75,201611,13,"         5,300",2,,,1982,자산북1길 18,,,,,
,경상남도 창원마산합포구 반월동,57-1,57,1,동명빌라,30.4,18.45,201611,29,"         4,750",4,,,1995,반월남1길 48,,,,,
,경상남도 창원마산합포구 자산동,29-7,29,7,한진빌라,93.78,60.48,201611,26,"        13,000",1,,,1994,자산서11길 71,,,,,
,경상남도 창원마산합포구 예곡동,43,43,0,예솔빌리지,81.02,73.69,201611,1,"        20,000",1,,,2013,예곡길 33-14,,,,,
,경상남도 창원마산합포구 자산동,25-6,25,6,무학빌라(1동),59.8,38.23,201611,8,"        16,000",5,,,2016,자산서11길 108,,,,,
,경상남도 창원마산합포구 교방동,360-4,360,4,(360-4),91.965,46.05,201611,20,"        18,000",3,,,2009,회원남25길 13,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,25.34,7.14,201611,30,"         5,200",8,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 진동면 요장리,268-34,268,34,새한비치빌라,82.575,81.74,201611,1,"         9,500",2,,,1998,광암2길 19,,,,,
,경상남도 창원마산합포구 교방동,365-16,365,16,동원,53.9,37.0,201611,4,"         7,500",2,,,1984,무학로 517,,,,,
,경상남도 창원마산합포구 교방동,354-1,354,1,영진,45.45,48.05,201611,23,"         8,000",1,,,1987,무학로 535-2,,,,,
,경상남도 창원마산합포구 교방동,370-1,370,1,형제상가빌라,75.96,26.82,201611,22,"        13,500",3,,,1993,노산서18길 119,,,,,
,경상남도 창원마산합포구 교원동,10-2,10,2,성심주택,57.12,36.13,201611,21,"         9,300",3,,,1992,노산서24길 32,,,,,
,경상남도 창원마산합포구 가포동,508-32,508,32,가포그린빌라,69.2,19.9,201611,8,"         6,500",1,,,1991,가포로 176-11,,,,,
,경상남도 창원마산합포구 진동면 진동리,127-8,127,8,모던빌리지2차,71.62,57.21,201612,27,"        12,800",3,,,2012,신성산1길 12-10,,,,,
,경상남도 창원마산합포구 교방동,365-5,365,5,무학파크뷰,64.96,43.04,201612,15,"        18,200",4,,,2016,회원서10길 109-1,,,,,
,경상남도 창원마산합포구 교방동,365-5,365,5,무학파크뷰,66.15,43.83,201612,15,"        18,200",3,,,2016,회원서10길 109-1,,,,,
,경상남도 창원마산합포구 교방동,359-5,359,5,대광,43.7,39.36,201612,16,"         7,500",2,,,1981,회원남25길 23,,,,,
,경상남도 창원마산합포구 교방동,361-4,361,4,광신국민,49.34,52.04,201612,2,"         8,000",3,,,1983,노산서18길 118,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,22.65,6.39,201612,24,"         5,250",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 교방동,365-5,365,5,무학파크뷰,64.96,43.04,201612,15,"        18,200",2,,,2016,회원서10길 109-1,,,,,
,경상남도 창원마산합포구 교방동,365-5,365,5,무학파크뷰,66.15,43.83,201612,15,"        18,200",2,,,2016,회원서10길 109-1,,,,,
,경상남도 창원마산합포구 교방동,365-5,365,5,무학파크뷰,66.15,43.83,201612,15,"        18,200",4,,,2016,회원서10길 109-1,,,,,
,경상남도 창원마산합포구 교원동,3-5,3,5,무학상가아파트,58.76,7.4,201612,24,"         8,690",2,,,1979,회원천남길 128,,,,,
,경상남도 창원마산합포구 월포동,2-218,2,218,영진블루빌 'B'동,59.28,47.84,201612,1,"        15,300",4,,,2011,반월동4길 14,,,,,
,경상남도 창원마산합포구 상남동,41-5,41,5,예원시티빌,56.3989,44.57,201701,7,"        18,200",4,,,2012,상남시장로 11,,,,,
,경상남도 창원마산합포구 해운동,64-1,64,1,동방그랜드타운,25.34,7.14,201701,24,"         5,250",7,,,1998,해안대로 25,,,,,
,경상남도 창원마산합포구 자산동,188-6,188,6,자산81국민,49.7,44.75,201701,28,"         5,800",1,,,1982,자산북1길 18,,,,,
,경상남도 창원마산합포구 월영동,257-2,257,2,만날재힐,59.8439,57.48,201701,12,"        17,000",4,,,2011,만날고개1길 25,,,,,
