시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,매수자,매도자,해제사유발생일,거래유형,중개사소재지
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,42.99,202011,13,"7,240",6,2017.0,해안대로 376,75.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,34.4362,202011,17,"13,291",5,2019.0,동서동2길 60,74.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,23.2698,202011,4,"9,700",27,2019.0,동서동2길 60,78.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,36-18,36,18,동원오피스텔,30.78,202011,13,"3,000",2,2004.0,산호남2길 1,76.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,644,644,0,산호  베스티움,46.5164,202012,9,"16,000",2,2016.0, ,68.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,202012,8,"3,300",15,1999.0,해안대로 15,69.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,322,322,0,중앙마린파이브아파트,40.92,202012,5,"9,000",2,2014.0,오동동14길 67,72.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,108-1,108,1,한우O/T빌딩,44.46,202012,10,"3,680",7,2003.0,노산남7길 28,67.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315-1,315,1,삼오빌딩,35.77,202012,10,"3,500",9,2003.0,해안대로 359,66.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,54.8355,202012,4,"19,000",21,2019.0,동서동2길 60,73.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",4,2016.0,중앙남5길 79,36.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",4,2016.0,중앙남5길 79,37.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,108-1,108,1,한우O/T빌딩,48.69,202012,18,"4,050",8,2003.0,노산남7길 28,63.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,32.8,202012,18,"4,500",4,2006.0,해안대로 367,62.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202012,10,"2,900",7,1999.0,월영동13길 9,65.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",8,2016.0,중앙남5길 79,34.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",4,2016.0,중앙남5길 79,35.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,67-17,67,17,아카데미텔,24.275,202012,15,"2,200",3,1997.0,월영동북로 12,64.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",4,2016.0,중앙남5길 79,43.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",3,2016.0,중앙남5길 79,42.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",3,2016.0,중앙남5길 79,41.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",3,2016.0,중앙남5길 79,40.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",4,2016.0,중앙남5길 79,38.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",3,2016.0,중앙남5길 79,39.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",8,2016.0,중앙남5길 79,51.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",8,2016.0,중앙남5길 79,50.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",8,2016.0,중앙남5길 79,52.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",7,2016.0,중앙남5길 79,53.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",7,2016.0,중앙남5길 79,55.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",7,2016.0,중앙남5길 79,54.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",7,2016.0,중앙남5길 79,56.0,-,-,-,-,-
경상남도 창원시 마산합포구 중앙동3가,4-192,4,192,리베로오피스텔,22.62,202012,28,"3,450",3,2003.0,중앙북7길 7,57.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202012,26,"3,000",15,1999.0,해안대로 15,58.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,26.6118,202012,22,"11,000",26,2019.0,동서동2길 60,59.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,32.8,202012,18,"3,100",4,2006.0,해안대로 367,61.0,-,-,20201229,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",5,2016.0,중앙남5길 79,30.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",5,2016.0,중앙남5길 79,31.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",9,2016.0,중앙남5길 79,32.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",3,2016.0,중앙남5길 79,33.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,32.8,202012,30,"3,650",9,1998.0,합포남2길 6,2.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",5,2016.0,중앙남5길 79,3.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",7,2016.0,중앙남5길 79,4.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",9,2016.0,중앙남5길 79,5.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",9,2016.0,중앙남5길 79,6.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",9,2016.0,중앙남5길 79,7.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",2,2016.0,중앙남5길 79,8.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",5,2016.0,중앙남5길 79,9.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",5,2016.0,중앙남5길 79,10.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",5,2016.0,중앙남5길 79,11.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",4,2016.0,중앙남5길 79,44.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",4,2016.0,중앙남5길 79,45.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",8,2016.0,중앙남5길 79,46.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",8,2016.0,중앙남5길 79,47.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",3,2016.0,중앙남5길 79,48.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",8,2016.0,중앙남5길 79,49.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",6,2016.0,중앙남5길 79,18.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.494,202012,29,"7,180",6,2016.0,중앙남5길 79,19.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",7,2016.0,중앙남5길 79,20.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",7,2016.0,중앙남5길 79,21.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",2,2016.0,중앙남5길 79,22.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",2,2016.0,중앙남5길 79,23.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",5,2016.0,중앙남5길 79,24.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",2,2016.0,중앙남5길 79,25.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",2,2016.0,중앙남5길 79,26.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",2,2016.0,중앙남5길 79,27.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.6817,202012,18,"10,600",25,2019.0,동서동2길 60,60.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",3,2016.0,중앙남5길 79,28.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",9,2016.0,중앙남5길 79,17.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,14-5,14,5,(14-5),25.08,202012,30,"3,150",2,2002.0,산호북4길 11,1.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,29.3558,202012,29,"8,430",6,2016.0,중앙남5길 79,16.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",2,2016.0,중앙남5길 79,29.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202012,7,"3,700",4,2003.0,월영동로 7,71.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,31.56,202012,8,"2,500",8,2006.0,해안대로 367,70.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",6,2016.0,중앙남5길 79,14.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",6,2016.0,중앙남5길 79,15.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,59.8345,202012,29,"14,900",6,2016.0,중앙남5길 79,12.0,-,-,-,-,-
경상남도 창원시 마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,23.909,202012,29,"7,310",6,2016.0,중앙남5길 79,13.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,35.2,202101,27,"3,300",13,1998.0,합포남2길 6,159.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202101,14,"1,600",7,2006.0,해안대로 367,164.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202101,19,"2,730",13,1999.0,해안대로 15,163.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,41.2702,202101,29,"8,220",8,2018.0,문화의길 15,158.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,35.2,202101,8,"3,200",4,1998.0,합포남2길 6,165.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,50,50,0,리치클Ⅱ,50.1929,202101,4,"8,100",6,1997.0,아구찜길 7,166.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,316-1,316,1,상지솔리움,24.58,202101,30,"2,600",13,2003.0,해안대로 389,154.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,26.04,202101,22,"4,300",4,2003.0,월영동로 7,161.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202101,29,"6,394",19,2018.0,문화의길 15,156.0,-,-,-,-,-
경상남도 창원시 마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,25.178,202101,30,"5,600",6,2003.0,3·15대로 47,155.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,316-6,316,6,상신크루지움 오피스텔,23.92,202101,21,"6,000",11,2015.0,합포로 162,162.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,14-5,14,5,(14-5),25.08,202101,27,"2,800",3,2002.0,산호북4길 11,160.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,108-1,108,1,한우O/T빌딩,46.8,202101,29,"4,000",4,2003.0,노산남7길 28,157.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,26.6118,202102,17,"11,000",19,2019.0,동서동2길 60,148.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,14-5,14,5,(14-5),25.08,202102,23,"2,700",3,2002.0,산호북4길 11,147.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,14-5,14,5,(14-5),25.08,202102,28,"1,800",4,2002.0,산호북4길 11,146.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,31.56,202102,6,"2,700",9,2006.0,해안대로 367,151.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,35.2,202102,5,"3,270",8,1998.0,합포남2길 6,152.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,66-9,66,9,휴네콤프라자,27.36,202102,10,"2,200",9,2004.0,해안대로 41,150.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,17-150,17,150,삼광프리존,28.54,202102,1,"3,300",11,2003.0,합포로 102,153.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,28.0,202102,16,"4,030",10,1999.0,월영동13길 9,149.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,33.97,202103,2,"3,800",11,2006.0,해안대로 367,145.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202103,30,"2,900",11,1999.0,월영동13길 9,130.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,85-6,85,6,기전씨티텔,29.37,202103,29,"3,200",12,1998.0,동서동2길 41,131.0,-,-,-,-,-
경상남도 창원시 마산합포구 대창동,67,67,0,성우유니빌,43.56,202103,26,"6,000",3,2003.0,월영북로 61,132.0,-,-,-,-,-
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202103,11,"5,500",4,2015.0,3·15대로 353,142.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,30.42,202103,12,"2,600",11,2006.0,해안대로 367,141.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,22.465,202103,3,"7,000",7,2017.0,해안대로 376,144.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202103,7,"3,900",11,2003.0,월영동로 7,143.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202103,15,"2,800",6,2006.0,해안대로 367,139.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202103,15,"2,800",6,2006.0,해안대로 367,140.0,-,-,20210324,-,-
경상남도 창원시 마산합포구 월남동4가,3-2,3,2,장원빌딩,30.0,202103,16,"5,900",9,2004.0,3·15대로 34,138.0,-,-,-,-,-
경상남도 창원시 마산합포구 부림동,83-18,83,18,강남 와이즈하우스,27.535,202103,18,"7,300",11,2015.0,3·15대로 353,137.0,-,-,-,-,-
경상남도 창원시 마산합포구 대창동,67,67,0,성우유니빌,36.6,202103,22,"5,000",6,2003.0,월영북로 61,135.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,26.4,202103,20,"2,850",5,2006.0,해안대로 367,136.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202103,26,"2,650",11,1999.0,해안대로 15,133.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202103,31,"4,570",4,2017.0, ,129.0,-,-,-,-,-
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,28.7604,202103,25,"4,900",7,2016.0,동촌길 185,134.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202104,5,"4,720",10,2017.0, ,123.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202104,5,"4,560",5,2017.0, ,125.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202104,5,"4,600",8,2017.0, ,122.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,32.615,202104,5,"4,690",4,2017.0, ,121.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,31.65,202104,5,"4,560",5,2017.0, ,124.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202104,5,"5,650",13,2018.0,문화의길 15,127.0,-,-,-,-,-
경상남도 창원시 마산합포구 우산동,92,92,0,힐링파크,32.615,202104,5,"4,720",7,2017.0, ,126.0,-,-,-,-,-
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,22.32,202104,22,"2,250",10,2003.0,자산삼거리로 2-1,113.0,-,-,-,-,-
경상남도 창원시 마산합포구 월남동4가,3-2,3,2,장원빌딩,30.0,202104,15,"5,500",8,2004.0,3·15대로 34,117.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202104,13,"2,800",8,2006.0,해안대로 367,119.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,17-150,17,150,삼광프리존,27.0075,202104,8,"2,500",11,2003.0,합포로 102,120.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,21.44,202104,21,"2,450",15,1999.0,해안대로 15,115.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.6817,202104,22,"10,200",15,2019.0,동서동2길 60,114.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,24.6817,202104,20,"9,600",24,2019.0,동서동2길 60,116.0,-,-,-,-,-
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,29.88,202104,3,"2,500",10,2003.0,자산삼거리로 2-1,128.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,43.0,202104,15,"4,000",8,2006.0,해안대로 367,118.0,-,-,-,-,-
경상남도 창원시 마산합포구 진동면 진동리,201,201,0,마산 신화하니엘 더 마린,28.7604,202105,10,"5,593",6,2016.0,동촌길 185,112.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,28-1,28,1,오동동 다:숲,57.9361,202105,27,"11,200",2,2017.0,합포로 99,110.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,26.4,202105,18,"2,500",5,1999.0,월영동13길 9,111.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,105-14,105,14,선우아트빌,71.92,202105,28,"6,500",9,2005.0,노산남7길 25,108.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,85-6,85,6,기전씨티텔,37.08,202105,31,"4,000",5,1998.0,동서동2길 41,106.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,58-3,58,3,경민시티텔,34.4,202105,29,"4,500",7,1998.0,해안대로 97,107.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202105,28,"4,500",11,2003.0,월영동로 7,109.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,7-5,7,5,동인노블리앙,40.18,202106,8,"8,000",9,2004.0,산호북19길 11,100.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,27.84,202106,26,"4,150",14,1999.0,해안대로 15,94.0,-,-,-,-,-
경상남도 창원시 마산합포구 서성동,83-12,83,12,(83-12),33.215,202106,23,"3,000",5,2003.0,동서남1길 16,95.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202106,1,"3,400",6,2003.0,월영동로 7,104.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202106,22,"5,800",16,2018.0,문화의길 15,96.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,65-2,65,2,한백마이존,28.0,202106,8,"3,500",9,1999.0,월영동13길 9,99.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202106,15,"5,500",4,2018.0,문화의길 15,98.0,-,-,-,-,-
경상남도 창원시 마산합포구 월영동,275-4,275,4,동방하이얏트오피스텔,21.6,202106,28,"1,450",2,2002.0,문화남11길 144,93.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,202106,1,"4,200",7,1999.0,해안대로 15,105.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,25.2,202106,1,"4,200",7,1999.0,해안대로 15,103.0,-,-,20210630,-,-
경상남도 창원시 마산합포구 오동동,318-1,318,1,포세이돈하우스,42.99,202106,8,"8,370",8,2017.0,해안대로 376,101.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,41.2702,202106,8,"8,309",9,2018.0,문화의길 15,102.0,-,-,-,-,-
경상남도 창원시 마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.098,202106,15,"5,000",12,2003.0,3·15대로 47,97.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202107,24,"5,700",14,2018.0,문화의길 15,83.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,214-7,214,7,고려타워,28.5557,202107,29,"5,850",9,2018.0,문화의길 15,82.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,63-1,63,1,경민파라다이스201,23.45,202107,24,"2,500",9,1999.0,해안대로 15,84.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,316-1,316,1,상지솔리움,22.265,202107,8,"2,600",10,2003.0,해안대로 389,91.0,-,-,-,-,-
경상남도 창원시 마산합포구 창동,3-1,3,1,창동 오피스텔,39.646,202107,1,"3,200",7,2003.0,북성로 5,92.0,-,-,-,-,-
경상남도 창원시 마산합포구 서성동,83-12,83,12,(83-12),33.215,202107,8,"2,650",5,2003.0,동서남1길 16,90.0,-,-,-,-,-
경상남도 창원시 마산합포구 해운동,42-5,42,5,킴즈타운,22.5975,202107,11,"3,800",6,2003.0,월영동로 7,87.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,28.0,202107,23,"2,600",12,2006.0,해안대로 367,86.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,32.8,202107,23,"2,800",8,2006.0,해안대로 367,85.0,-,-,-,-,-
경상남도 창원시 마산합포구 동성동,315,315,0,호텔엠에스,24.5,202107,10,"2,500",11,2006.0,해안대로 367,88.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,17-135,17,135,가고파오피스텔,52.74,202107,9,"4,000",7,1991.0,오동동10길 56,89.0,-,-,-,-,-
경상남도 창원시 마산합포구 자산동,302-38,302,38,형제샘터마을,40.51,202108,7,"2,500",6,2003.0,자산삼거리로 2-1,79.0,-,-,-,-,-
경상남도 창원시 마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,24.098,202108,4,"5,200",7,2003.0,3·15대로 47,80.0,-,-,-,-,-
경상남도 창원시 마산합포구 오동동,322,322,0,중앙마린파이브아파트,40.92,202108,27,"10,000",2,2014.0,오동동14길 67,72.0,-,-,-,-,-
경상남도 창원시 마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,25.178,202108,17,"4,300",5,2003.0,3·15대로 47,76.0,-,-,-,-,-
경상남도 창원시 마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,26.6118,202108,17,"10,169",5,2019.0,동서동2길 60,77.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,108-1,108,1,한우O/T빌딩,23.4,202108,25,"1,500",6,2003.0,노산남7길 28,74.0,-,-,-,-,-
경상남도 창원시 마산합포구 산호동,427-2,427,2,기전모닝텔,37.8,202108,30,"3,800",15,1998.0,합포남2길 6,71.0,-,-,-,-,-
경상남도 창원시 마산합포구 상남동,108-1,108,1,한우O/T빌딩,26.91,202108,25,"2,500",8,2003.0,노산남7길 28,73.0,-,-,-,-,-
