시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 내서읍 삼계리,341-14,0341,0014,삼계 위드필 타운하우스2단지,70.8353,92.63,201612,19,"        21,750",4,2015,광려로 78-73
경상남도 창원마산회원구 내서읍 삼계리,341-10,0341,0010,삼계 위드필 타운하우스3단지,70.8353,120.04,201609,8,"        20,000",2,2015,광려로 78-85
경상남도 창원마산회원구 내서읍 삼계리,765-4,0765,0004,오션빌리지1동,72.9,85.63,201607,30,"        15,500",4,2012,삼계로 111
경상남도 창원마산회원구 내서읍 삼계리,765-3,0765,0003,오션빌리지2동,72.9,81.63,201703,13,"        14,000",4,2012,삼계로 113
경상남도 창원마산회원구 내서읍 삼계리,765,0765,0000,오션빌리지3동,72.9,81.5,201701,20,"        14,000",4,2012,삼계로 115
경상남도 창원마산회원구 내서읍 삼계리,766-1,0766,0001,위드필2,59.801,32.37,201705,12,"        11,900",4,2013,삼계로 117-1
경상남도 창원마산회원구 내서읍 상곡리,144,0144,0000,로뎀타운,59.785,58.75,201706,4,"        22,000",5,2017,상곡로 85
경상남도 창원마산회원구 내서읍 상곡리,207,0207,0000,상안빌라,68.75,40.36,201607,6,"         7,900",2,1997,상곡로 68
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201607,20,"        17,500",1,2015,광려로 88-27
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201610,28,"        18,200",3,2015,광려로 88-24
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201611,22,"        13,800",3,2015,광려로 88-24
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201611,28,"        18,200",1,2015,광려로 88-24
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201701,28,"        18,200",2,2015,광려로 88-24
경상남도 창원마산회원구 내서읍 신감리,1381-1,1381,0001,정도빌,57.2435,88.5,201701,28,"        18,000",1,2015,광려로 88-24
경상남도 창원마산회원구 내서읍 용담리,430-3,0430,0003,(430-3),119.24,134.73,201612,2,"         4,200",1,1999,용담로 215
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.464,54.41,201609,7,"        18,500",4,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.464,54.41,201702,21,"        18,500",2,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,84.77,58.78,201702,22,"        17,300",1,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,505-1,0505,0001,명품에브라임,78.464,54.41,201702,22,"        18,500",2,2013,광려천남로 259-35
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,37.25,201608,27,"        17,100",2,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201608,30,"        19,500",4,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201609,28,"        17,000",1,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201611,13,"        19,200",4,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201611,25,"        19,000",1,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 원계리,520,0520,0000,유강빌리지2,63.5378,87.25,201701,23,"        17,800",2,2015,원계증산길 43
경상남도 창원마산회원구 내서읍 중리,343,0343,0000,무진하이츠,72.42,56.73,201607,9,"         7,000",2,1998,호원로 221-32
경상남도 창원마산회원구 내서읍 중리,343,0343,0000,무진하이츠,73.2,57.34,201610,7,"        10,400",1,1998,호원로 221-32
경상남도 창원마산회원구 봉암동,461-24,0461,0024,(461-24),51.97,44.87,201702,26,"         5,100",2,1981,봉암북2길 36-2
경상남도 창원마산회원구 봉암동,461-32,0461,0032,(461-32),48.12,48.56,201612,25,"         8,000",2,1986,봉암북10길 5
경상남도 창원마산회원구 봉암동,461-32,0461,0032,(461-32),67.14,68.74,201612,25,"         8,000",1,1986,봉암북10길 5
경상남도 창원마산회원구 봉암동,462-12,0462,0012,(462-12),46.15,39.45,201610,11,"         5,900",2,1980,봉암북2길 18
경상남도 창원마산회원구 봉암동,454-30,0454,0030,경동빌라,56.49,35.55,201609,7,"         9,900",3,1997,봉암북3길 37
경상남도 창원마산회원구 봉암동,454-30,0454,0030,경동빌라,58.65,36.9,201610,14,"         9,000",2,1997,봉암북3길 37
경상남도 창원마산회원구 봉암동,454-31,0454,0031,봉덕,33.49,21.55,201703,25,"         4,900",2,1981,봉암북10길 29
경상남도 창원마산회원구 석전동,160-248,0160,0248,(160-248),48.37,46.8,201703,22,"        13,200",1,1981,석전남2길 9
경상남도 창원마산회원구 석전동,170,0170,0000,(170-0),62.1,46.17,201612,17,"         9,730",1,1985,석전북7길 17
경상남도 창원마산회원구 석전동,221-11,0221,0011,(221-11),47.5,40.1,201705,30,"         6,500",2,1981,석전동16길 33
경상남도 창원마산회원구 석전동,229-14,0229,0014,(229-14),48.69,41.32,201702,17,"         7,000",1,1979,석전동9길 70
경상남도 창원마산회원구 석전동,272-27,0272,0027,(272-27),56.44,66.68,201706,26,"         7,150",1,1994,북성로 276-1
경상남도 창원마산회원구 석전동,285-11,0285,0011,(285-11),42.9,34.87,201703,20,"         6,000",1,1982,석전서8길 19
경상남도 창원마산회원구 석전동,251-7,0251,0007,81석전지구,45.09,43.5,201611,10,"         9,600",2,1981,석전동2길 23
경상남도 창원마산회원구 석전동,170-3,0170,0003,대우(170-3),62.1,36.78,201607,19,"         9,450",1,1983,석전북7길 29
경상남도 창원마산회원구 석전동,137-37,0137,0037,듀오아트빌,54.1794,34.13,201611,14,"        18,100",3,2003,석전남16길 37
경상남도 창원마산회원구 석전동,238-7,0238,0007,명성,81.54,38.19,201612,1,"        14,700",4,1992,석전동9길 38
경상남도 창원마산회원구 석전동,225-1,0225,0001,목련빌라,51.48,12.1,201610,11,"         8,700",2,1986,석전동17길 7
경상남도 창원마산회원구 석전동,225-21,0225,0021,무진드림빌딩,38.69,10.4,201608,12,"         5,400",5,2002,석전동17길 3
경상남도 창원마산회원구 석전동,225-21,0225,0021,무진드림빌딩,25.97,6.98,201702,20,"         2,900",4,2002,석전동17길 3
경상남도 창원마산회원구 석전동,239-6,0239,0006,민들레,52.8,40.95,201611,30,"         6,700",2,1983,석전동9길 43
경상남도 창원마산회원구 석전동,279-2,0279,0002,봉선,49.5,39.28,201612,1,"         7,600",2,1982,석전서8길 97
경상남도 창원마산회원구 석전동,279-2,0279,0002,봉선,49.5,39.29,201705,16,"         4,000",2,1982,석전서8길 97
경상남도 창원마산회원구 석전동,178-2,0178,0002,삼성아트빌,47.57,58.16,201703,15,"        12,000",1,2012,석전북7길 59
경상남도 창원마산회원구 석전동,178-2,0178,0002,삼성아트빌,47.57,58.17,201703,23,"        12,500",2,2012,석전북7길 59
경상남도 창원마산회원구 석전동,178-2,0178,0002,삼성아트빌,47.57,58.17,201705,15,"        13,100",3,2012,석전북7길 59
경상남도 창원마산회원구 석전동,221-17,0221,0017,성민,67.49,25.17,201704,13,"         9,000",5,1992,석전동17길 52
경상남도 창원마산회원구 석전동,221-17,0221,0017,성민,55.48,20.69,201705,14,"         6,200",6,1992,석전동17길 52
경상남도 창원마산회원구 석전동,278-10,0278,0010,성진,26.5,34.37,201702,8,"         4,700",1,1982,석전서9길 23
경상남도 창원마산회원구 석전동,278-12,0278,0012,성진나,33.6,35.97,201610,10,"         5,900",3,1982,석전서9길 13-1
경상남도 창원마산회원구 석전동,278-12,0278,0012,성진나,49.5,53,201703,2,"         7,800",2,1982,석전서9길 13-1
경상남도 창원마산회원구 석전동,258-10,0258,0010,신흥,36.26,29.76,201701,11,"         4,200",1,1979,석전동6길 45
경상남도 창원마산회원구 석전동,163-52,0163,0052,아람,50.325,40.6,201610,20,"         8,400",1,1984,석전북2길 23-11
경상남도 창원마산회원구 석전동,163-52,0163,0052,아람,59.1,47.67,201611,15,"         8,000",1,1984,석전북2길 23-11
경상남도 창원마산회원구 석전동,257-1,0257,0001,역전상가,47.11,26,201607,12,"         8,350",3,1980,석전동6길 32
경상남도 창원마산회원구 석전동,191-29,0191,0029,청원,60.34,37.41,201607,27,"         6,500",3,1984,석전서6길 132
경상남도 창원마산회원구 석전동,226-2,0226,0002,통합상가,47.47,3.3,201704,1,"         9,000",3,1980,석전동15길 23
경상남도 창원마산회원구 석전동,226-2,0226,0002,통합상가,61.59,3.3,201704,28,"         5,300",5,1980,석전동15길 23
경상남도 창원마산회원구 석전동,175-2,0175,0002,한진맨션,56.96,32.89,201703,31,"         7,300",2,1997,석전북7길 43
경상남도 창원마산회원구 석전동,194-27,0194,0027,화원주택,49.59,27.39,201705,8,"         3,000",1,1981,석전서6길 133
경상남도 창원마산회원구 양덕동,164-18,0164,0018,(164-18),53.16,65.15,201705,27,"        10,350",2,1979,봉양로 31-3
경상남도 창원마산회원구 양덕동,164-76,0164,0076,(164-76),59.435,67.9,201704,24,"        13,355",2,1985,양덕동4길 15
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201609,3,"        10,600",2,1981,양덕서6길 22
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201612,23,"        10,500",2,1981,산호천서길 165
경상남도 창원마산회원구 양덕동,73-3,0073,0003,(73-3),44.43,43.67,201704,5,"        10,500",2,1981,산호천서길 165
경상남도 창원마산회원구 양덕동,94-47,0094,0047,(94-47),25.2,13.09,201704,21,"         5,100",5,2005,양덕북15길 38
경상남도 창원마산회원구 양덕동,62-76,0062,0076,국민,49.11,21.57,201703,20,"         8,600",3,1982,양덕남5길 22
경상남도 창원마산회원구 양덕동,51-31,0051,0031,금천빌딩,49.738,18.49,201607,5,"        16,000",5,2013,양덕로 120
경상남도 창원마산회원구 양덕동,150-20,0150,0020,수산,56.63,31.59,201703,15,"         8,000",4,1977,양덕남8길 12
경상남도 창원마산회원구 양덕동,150-20,0150,0020,수산,56.63,31.59,201704,18,"         8,500",1,1977,양덕남8길 12
경상남도 창원마산회원구 양덕동,28-7,0028,0007,시티원,53.72,32.23,201612,12,"         6,000",1,2004,양덕동15길 13-1
경상남도 창원마산회원구 양덕동,826-12,0826,0012,신흥그린빌라,66.73,31.68,201703,6,"        13,900",2,2001,양덕북12길 19
경상남도 창원마산회원구 양덕동,61-37,0061,0037,양덕,37.22,25.12,201705,20,"         6,000",3,1981,양덕남2길 12
경상남도 창원마산회원구 양덕동,156-13,0156,0013,터미널,43.64,42.83,201704,11,"         5,200",2,1978,양덕남9길 76-41
경상남도 창원마산회원구 양덕동,169-2,0169,0002,팔용아트빌가동,42.2356,21.59,201607,25,"        13,100",2,2003,양덕동5길 28
경상남도 창원마산회원구 양덕동,169-44,0169,0044,팔용아트빌다동,44.858,22.7,201607,12,"        13,000",2,2003,양덕동5길 32
경상남도 창원마산회원구 양덕동,169-44,0169,0044,팔용아트빌다동,44.858,22.7,201610,20,"        13,500",5,2003,양덕동5길 32
경상남도 창원마산회원구 합성동,134-7,0134,0007,(134-7),25.83,13.67,201611,28,"         3,500",2,2003,합성옛길 319
경상남도 창원마산회원구 합성동,145-3,0145,0003,(145-3),56.17,45.9,201701,13,"         6,950",1,1979,합성동11길 22-1
경상남도 창원마산회원구 합성동,264-8,0264,0008,(264-8),36.56,31.83,201704,11,"         6,500",1,1979,합성남8길 14-1
경상남도 창원마산회원구 합성동,264-8,0264,0008,(264-8),36.56,31.83,201705,8,"         6,800",1,1979,합성남8길 14-1
경상남도 창원마산회원구 합성동,316-33,0316,0033,(316-33),47.7,31.5,201607,9,"         7,900",1,1990,합성동13길 46-1
경상남도 창원마산회원구 합성동,67-10,0067,0010,(67-10),31.44,23.68,201611,9,"         7,000",1,1978,합포성지길 50
경상남도 창원마산회원구 합성동,67-10,0067,0010,(67-10),29.1,21.8,201703,15,"         6,600",1,1978,합포성지길 50
경상남도 창원마산회원구 합성동,322-8,0322,0008,81합성지구태우,48.59,44.31,201607,25,"         9,500",3,1982,합성동2길 30
경상남도 창원마산회원구 합성동,322-8,0322,0008,81합성지구태우,46.31,40.58,201706,16,"         9,000",1,1982,합성동2길 30
경상남도 창원마산회원구 합성동,88-7,0088,0007,금봉미니,51.9,49.5,201703,9,"         8,200",1,1980,합성서11길 9
경상남도 창원마산회원구 합성동,602-102,0602,0102,대암빌라B동,66.28,33.74,201608,1,"         6,000",3,2002,합성북9길 2
경상남도 창원마산회원구 합성동,602-103,0602,0103,대암빌라C동,69.41,37.83,201608,30,"        13,000",1,2002,합성북9길 2
경상남도 창원마산회원구 합성동,321-1,0321,0001,대영빌라,60.22,28.31,201702,2,"        12,500",4,1996,합성동11길 81
경상남도 창원마산회원구 합성동,207-19,0207,0019,본가빌라,74.46,34.6,201705,27,"        13,950",5,2002,합성남3길 67
경상남도 창원마산회원구 합성동,67-12,0067,0012,성산,85.6,24.3,201608,30,"         1,000",-1,1980,합포성지길 42
경상남도 창원마산회원구 합성동,595-4,0595,0004,세보빌,63.49,32.25,201702,7,"        10,000",3,2004,합성북8길 28
경상남도 창원마산회원구 합성동,602-6,0602,0006,웰 하우스,41.3284,45.67,201610,3,"        10,600",3,2013,금강로 90
경상남도 창원마산회원구 합성동,156-28,0156,0028,정한,68.32,37.36,201609,20,"        10,000",1,1990,합성동2길 37
경상남도 창원마산회원구 합성동,131-5,0131,0005,조은아트빌A,66.605,33.61,201706,28,"        12,000",2,2003,합성동4길 10
경상남도 창원마산회원구 합성동,266-20,0266,0020,주택,64,109.1,201607,26,"        16,500",1,1983,합성남7길 19-1
경상남도 창원마산회원구 합성동,129-6,0129,0006,태우,51.9,39.67,201703,29,"         9,000",3,1983,합성서11길 148-1
경상남도 창원마산회원구 합성동,350-13,0350,0013,효진프라자,84.995,32.8,201609,29,"        17,400",6,2003,팔용로 75
경상남도 창원마산회원구 회성동,228-1,0228,0001,(228-1),44.63,41.3,201611,1,"         4,000",2,1979,회성북6길 39
경상남도 창원마산회원구 회성동,447-25,0447,0025,(447-25),49.88,33,201705,26,"         3,900",1,1983,회성남10길 22-2
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),46.19,33.74,201610,4,"        12,226",5,2015,회성남12길 93
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),61.3219,44.79,201612,7,"        16,422",4,2015,회성남12길 93
경상남도 창원마산회원구 회성동,458-3,0458,0003,(458-3),61.16,56.2,201703,10,"        12,000",1,1985,회성시장2길 102
경상남도 창원마산회원구 회성동,458-3,0458,0003,(458-3),56.07,50.8,201703,10,"         6,500",2,1985,회성시장2길 102
경상남도 창원마산회원구 회성동,464-22,0464,0022,(464-22),59.59,48.97,201611,10,"         9,000",2,1981,회성남17길 39
경상남도 창원마산회원구 회성동,467-19,0467,0019,(467-19),63,53.18,201611,5,"         6,600",1,1986,북성로 292-16
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,61.697,35.47,201610,26,"        12,400",2,2016,회성남13길 6
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,67.568,38.85,201610,26,"        13,400",2,2016,회성남13길 6
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,58.088,33.41,201610,26,"        12,000",5,2016,회성남13길 6
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,61.697,35.47,201610,26,"        12,400",3,2016,회성남13길 6
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,67.568,38.85,201610,28,"        13,400",3,2016,회성남13길 6
경상남도 창원마산회원구 회성동,463-10,0463,0010,대송그린빌라트,59.834,33.82,201610,12,"        14,300",7,2003,회성남18길 9
경상남도 창원마산회원구 회성동,420-103,0420,0103,라동,70.68,63.75,201702,8,"         8,000",1,1979,회성북13길 35
경상남도 창원마산회원구 회성동,404-13,0404,0013,목천빌,83.82,34.81,201705,18,"        15,900",2,1991,회성남5길 29
경상남도 창원마산회원구 회성동,442-28,0442,0028,삼성주택,48.26,40.3,201607,20,"         6,000",2,1982,회성남5길 20
경상남도 창원마산회원구 회성동,74-26,0074,0026,서광주택,38.12,28.2,201703,21,"         6,000",1,1990,회성남22길 9-1
경상남도 창원마산회원구 회성동,578,0578,0000,퀀텀로제,68.7783,51.83,201702,17,"        20,150",3,2017,회성남20길 47
경상남도 창원마산회원구 회성동,578,0578,0000,퀀텀로제,84.8241,63.92,201702,22,"        28,960",4,2017,회성남20길 47
경상남도 창원마산회원구 회성동,578,0578,0000,퀀텀로제,84.7849,64.03,201703,3,"        28,960",4,2017,회성남20길 47
경상남도 창원마산회원구 회성동,578,0578,0000,퀀텀로제,84.9822,64.23,201704,30,"        25,350",3,2017,회성남20길 47
경상남도 창원마산회원구 회성동,420-102,0420,0102,타동,62.28,54.25,201704,10,"         8,400",2,1979,회성북9길 38
경상남도 창원마산회원구 회성동,470-34,0470,0034,회성,58.41,50.28,201703,10,"         5,000",3,1983,회성동1길 12
경상남도 창원마산회원구 회성동,466-25,0466,0025,회성(466-25),33.6,13.56,201608,8,"         5,100",1,1982,회성남20길 13-1
경상남도 창원마산회원구 회성동,466-25,0466,0025,회성(466-25),33.6,13.56,201701,2,"         4,000",1,1982,회성남20길 13-1
경상남도 창원마산회원구 회원동,378-42,0378,0042,(378-42),39.11,37,201610,1,"         4,800",1,1982,회원북21길 56
경상남도 창원마산회원구 회원동,378-42,0378,0042,(378-42),51.44,50.5,201610,14,"        11,000",1,1982,회원북21길 56
경상남도 창원마산회원구 회원동,378-42,0378,0042,(378-42),41.65,36.5,201704,11,"         6,550",2,1982,회원북21길 56
경상남도 창원마산회원구 회원동,398-29,0398,0029,(398-29),40.5,19.85,201609,22,"         6,000",2,1983,회원북6길 6
경상남도 창원마산회원구 회원동,398-29,0398,0029,(398-29),41.4,19.85,201702,20,"         8,519",3,1983,회원북6길 6
경상남도 창원마산회원구 회원동,398-29,0398,0029,(398-29),40.5,19.85,201704,19,"         7,100",3,1983,회원북6길 6
경상남도 창원마산회원구 회원동,526-20,0526,0020,(526-20),48.54,45.75,201611,3,"         7,200",1,1981,회원남17길 26
경상남도 창원마산회원구 회원동,633-2,0633,0002,(633-2),102.68,32.72,201607,19,"        14,000",5,1990,무학로 626
경상남도 창원마산회원구 회원동,645-9,0645,0009,78화란주택12동,70.22,59.85,201607,19,"         7,900",1,1978,회원서4길 24-1
경상남도 창원마산회원구 회원동,669-1,0669,0001,81회원봉화,46.12,41.11,201607,19,"         9,700",3,1982,회원북25길 10
경상남도 창원마산회원구 회원동,669-1,0669,0001,81회원봉화,46.12,41.11,201612,2,"         8,600",3,1982,회원북25길 10
경상남도 창원마산회원구 회원동,667-2,0667,0002,거북,41.19,44.88,201610,25,"         6,500",3,1981,회원북24길 61
경상남도 창원마산회원구 회원동,667-2,0667,0002,거북,41.19,44.88,201701,23,"         9,300",2,1981,회원북24길 61
경상남도 창원마산회원구 회원동,234-7,0234,0007,건우만복,36.31,35.38,201611,16,"         4,900",1,1992,회원서1길 37-40
경상남도 창원마산회원구 회원동,234-7,0234,0007,건우만복,36.31,35.38,201702,24,"         4,000",1,1992,회원서1길 37-40
경상남도 창원마산회원구 회원동,666-11,0666,0011,국희,43.69,41.6,201705,2,"         5,000",1,1982,회원북24길 43
경상남도 창원마산회원구 회원동,666-16,0666,0016,국희(다동),45.78,42.47,201607,29,"         8,000",3,1983,회원북24길 43
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,69.021,35.98,201607,24,"        21,000",4,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,69.021,35.98,201607,24,"        21,000",3,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,69.021,35.98,201607,24,"        21,000",2,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,69.3622,36.15,201701,2,"        21,100",3,2016,회원동서로 8
경상남도 창원마산회원구 회원동,643-25,0643,0025,누리봄빌라,83.09,64.91,201701,3,"        22,000",4,2013,무학로 572
경상남도 창원마산회원구 회원동,675-3,0675,0003,대아아람나,57.275,46.88,201607,1,"        12,460",4,1991,회원남28길 9
경상남도 창원마산회원구 회원동,675-3,0675,0003,대아아람나,57.275,46.88,201608,3,"        13,000",4,1991,회원남28길 9
경상남도 창원마산회원구 회원동,31-10,0031,0010,대양빌라나동,64.71,40.52,201610,7,"        13,500",2,1985,회원동15길 32
경상남도 창원마산회원구 회원동,31-10,0031,0010,대양빌라나동,64.8,40.57,201704,17,"        10,500",2,1985,회원동15길 32
경상남도 창원마산회원구 회원동,673-20,0673,0020,무학,35.47,30.6,201611,26,"         7,000",2,1980,교방시장1길 58
경상남도 창원마산회원구 회원동,643-7,0643,0007,무학AB,38.28,38.68,201702,1,"         6,200",3,1981,회원남33길 37
경상남도 창원마산회원구 회원동,643-7,0643,0007,무학AB,38.28,38.68,201703,6,"         7,300",1,1981,회원남33길 37
경상남도 창원마산회원구 회원동,248-3,0248,0003,배성빌라,63.86,39.96,201705,13,"        11,400",1,1997,회원서1길 50-4
경상남도 창원마산회원구 회원동,633-3,0633,0003,봉화빌라맨션,79.2,64.24,201702,6,"        15,200",1,1985,무학로 628
경상남도 창원마산회원구 회원동,668-8,0668,0008,삼성,49.45,41.09,201607,10,"        11,200",2,1982,회원북24길 42
