□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
14,경상남도 창원시 의창구 소답동,141-23,0141,0023,동성이화빌라,66.2800,33.6070,202012,03,"10,000",2,-,-,2003,의안로12번길 39,20201217,-,-,-,다세대
15,경상남도 창원시 의창구 소답동,141-23,0141,0023,동성이화빌라,66.2800,33.6070,202012,03,"10,000",2,-,-,2003,의안로12번길 39,-,-,-,-,다세대
16,경상남도 창원시 의창구 도계동,409-1,0409,0001,황제빌라5차,76.0600,25.8691,202012,02,"12,000",3,-,-,1996,태복산로27번길 41,-,-,-,-,연립다세대
17,경상남도 창원시 의창구 서상동,670-10,0670,0010,(21-10),62.2659,44.6900,202012,02,"12,905",4,-,-,2012,평산로195번길 12-4,-,-,-,-,다세대
18,경상남도 창원시 의창구 북면 신촌리,905-19,0905,0019,리치빌,64.4100,56.5900,202012,01,"9,500",4,-,-,2012,신촌본포로 12-20,-,-,-,-,연립다세대
19,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,209.1200,319.6230,202011,30,"80,000",1,-,-,2010,반계로62번길 23,-,-,-,-,연립
20,경상남도 창원시 의창구 도계동,396-2,0396,0002,리코그린빌라,47.9100,34.8340,202011,28,"7,500",2,-,-,1993,도계로73번길 18,-,-,-,-,다세대
21,경상남도 창원시 의창구 도계동,357-7,0357,0007,진한데파트,60.7200,24.3873,202011,27,"13,000",4,-,-,1994,도계로 71,-,-,-,-,연립
22,경상남도 창원시 의창구 동읍 용정리,150-6,0150,0006,헬리체자여,72.9637,57.3859,202011,27,"13,200",5,-,-,2018,자여로112번길 21,-,-,-,-,연립다세대
23,경상남도 창원시 의창구 동읍 단계리,247-3,0247,0003,경준해피존,78.1254,56.9489,202011,25,"9,100",3,-,-,2012,자여로 121-12,-,-,-,-,연립
24,경상남도 창원시 의창구 팔용동,68,0068,0000,프라임하우스4단지,270.3300,398.6114,202011,24,"110,000",1,-,-,2010,반계로62번길 11,-,-,-,-,연립
25,경상남도 창원시 의창구 동읍 용정리,150-6,0150,0006,헬리체자여,77.2853,60.7848,202011,24,"15,450",5,-,-,2018,자여로112번길 21,-,-,-,-,연립
26,경상남도 창원시 의창구 동읍 용정리,150-6,0150,0006,헬리체자여,76.1728,59.9099,202011,20,"7,600",4,-,-,2018,자여로112번길 21,-,-,-,-,연립다세대
27,경상남도 창원시 의창구 도계동,310-5,0310,0005,청송그린빌라,60.6600,40.8372,202011,20,"10,100",3,-,-,1995,하남천서길5번길 30,-,-,-,-,다세대
28,경상남도 창원시 의창구 소답동,449-2,0449,0002,성원큐브타운A동,70.0650,54.3721,202011,19,"10,000",1,-,-,2015,천주로36번길 48,-,-,-,-,연립다세대
29,경상남도 창원시 의창구 서상동,664-3,0664,0003,덕산SJ빌라,96.2300,25.6458,202011,16,"16,500",5,-,-,2010,평산로215번길 11-1,-,-,-,-,연립다세대
30,경상남도 창원시 의창구 동읍 단계리,247-3,0247,0003,경준해피존,84.6444,61.7008,202011,16,"10,000",3,-,-,2012,자여로 121-12,-,-,-,-,연립
31,경상남도 창원시 의창구 소답동,113-8,0113,0008,대웅빌라,68.0100,29.8965,202011,11,"8,000",6,-,-,1995,의안로8번길 6,-,-,-,-,연립다세대
32,경상남도 창원시 의창구 동읍 용잠리,234-16,0234,0016,춘광파크맨션,53.0100,33.4000,202011,11,"5,500",2,-,-,1991,용잠로41번길 17-9,-,-,-,-,다세대
33,경상남도 창원시 의창구 도계동,313-11,0313,0011,진양빌라,67.5000,45.8600,202011,11,"7,000",1,-,-,1993,하남천서길21번길 19,-,-,-,-,연립다세대
34,경상남도 창원시 의창구 서상동,464,0464,0000,덕산빌라,66.5360,64.1405,202011,10,"20,000",4,-,-,2017,의안로27번길 38,-,-,-,-,다세대
35,경상남도 창원시 의창구 도계동,332-2,0332,0002,서원래온빌2차,64.5775,36.2857,202011,10,"14,500",3,-,-,2008,도계로8번길 6,-,-,-,-,다세대
36,경상남도 창원시 의창구 도계동,394-1,0394,0001,담양빌라3,68.7300,73.4200,202011,08,"11,000",3,-,-,1993,하남천동길16번길 3-32,-,-,-,-,다세대
37,경상남도 창원시 의창구 소답동,138-2,0138,0002,소답이조빌라,84.8000,64.0300,202011,06,"19,500",2,-,-,2010,의안로12번길 30,-,-,-,-,다세대
38,경상남도 창원시 의창구 북면 무곡리,32,0032,0000,태현주택,69.7066,111.3615,202011,04,"9,000",3,-,-,2003,천주로840번길 13-10,-,-,-,-,연립다세대
39,경상남도 창원시 의창구 동읍 용잠리,209-3,0209,0003,용잠빌라,83.1300,86.6663,202011,04,"6,000",3,-,-,1990,용잠로35번길 8,-,-,-,-,연립
40,경상남도 창원시 의창구 도계동,407-8,0407,0008,황제빌라6차,84.1500,32.4300,202010,31,"14,000",4,-,-,1997,원이대로81번길 14,-,-,-,-,연립
41,경상남도 창원시 의창구 북동,56,0056,0000,썬빌Ⅱ,76.8600,56.7400,202010,28,"19,500",2,-,-,2012,의안로43번길 11,-,-,-,-,다세대
42,경상남도 창원시 의창구 도계동,402-1,0402,0001,태백산빌라,60.8600,17.4599,202010,27,"8,500",5,-,-,1995,원이대로69번길 10-4,-,-,-,-,연립
43,경상남도 창원시 의창구 소계동,719-3,0719,0003,초계블루빌,60.0884,53.0263,202010,25,"14,500",4,-,-,2014,소계로132번길 6,-,-,-,-,다세대
44,경상남도 창원시 의창구 동읍 용정리,159-2,0159,0002,동읍자미르하우스,59.8700,86.9300,202010,23,"9,850",2,-,-,2012,자여로115번길 5,-,-,-,-,연립
45,경상남도 창원시 의창구 소계동,720-3,0720,0003,뜨라페,75.1700,56.6546,202010,22,"25,000",4,-,-,2016,소계로 131-9,-,-,-,-,다세대
46,경상남도 창원시 의창구 소답동,451-2,0451,0002,써니원빌,76.7800,67.4300,202010,20,"22,500",2,-,-,2017,천주로36번길 45,-,-,-,-,연립
47,경상남도 창원시 의창구 동정동,334-2,0334,0002,더푸름빌리지,75.7477,71.0790,202010,16,"19,000",4,-,-,2016,동정길 53-17,-,-,-,-,연립
48,경상남도 창원시 의창구 중동,447-1,0447,0001,남산빌라,76.4300,46.4165,202010,15,"15,000",3,-,-,1998,의안로 23,-,-,-,-,연립
49,경상남도 창원시 의창구 도계동,308-13,0308,0013,성우예은빌,68.8420,48.3668,202010,13,"22,500",1,-,-,2018,하남천서길5번길 27,-,-,-,-,연립다세대
50,경상남도 창원시 의창구 동읍 단계리,278-2,0278,0002,자미르필하우스,84.9790,80.5356,202010,13,"17,000",5,-,-,2013,자여로115번길 6,-,-,-,-,연립
51,경상남도 창원시 의창구 대산면 제동리,334-7,0334,0007,제동별장빌라나동,66.3000,66.5024,202010,07,"3,500",2,-,-,1992,제동길 47,-,-,-,-,연립
52,경상남도 창원시 의창구 도계동,365-9,0365,0009,진성파란채,55.7064,52.5178,202010,06,"16,600",2,-,-,2017,하남천동길32번길 3-20,-,-,-,-,연립다세대
53,경상남도 창원시 의창구 대산면 가술리,323-7,0323,0007,한성,48.7200,45.0980,202009,28,"3,000",2,-,-,1987,주남로 575-5,-,-,-,-,다세대
54,경상남도 창원시 의창구 소답동,449-2,0449,0002,성원큐브타운A동,81.1330,62.9612,202009,25,"12,500",2,-,-,2015,천주로36번길 48,-,-,-,-,다세대
55,경상남도 창원시 의창구 소답동,449-2,0449,0002,성원큐브타운A동,81.1330,62.9613,202009,22,"12,500",3,-,-,2015,천주로36번길 48,-,-,-,-,다세대
56,경상남도 창원시 의창구 동읍 용잠리,233-10,0233,0010,춘광파크맨션(233-10),49.7700,21.3700,202009,21,"5,000",2,-,-,1991,용잠로41번길 17-5,-,-,-,-,연립다세대
57,경상남도 창원시 의창구 팔용동,178-5,0178,0005,유진상가빌라,104.2200,35.9720,202009,18,"10,500",5,-,-,1997,남산로17번길 11,-,-,-,-,연립다세대
58,경상남도 창원시 의창구 도계동,403-8,0403,0008,진한빌라2차,64.5900,34.4030,202009,17,"13,000",3,-,-,1991,원이대로69번길 6-10,-,-,-,-,연립다세대
59,경상남도 창원시 의창구 소답동,123-16,0123,0016,성수빌라9차,71.6400,41.4625,202009,16,"11,300",3,-,-,1996,의안로56번길 18,-,-,-,-,연립다세대
60,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.5800,60.6210,202009,13,"49,500",10,-,-,2011,도계로 135,-,-,-,-,연립다세대
61,경상남도 창원시 의창구 동읍 용정리,150-6,0150,0006,헬리체자여,77.2853,60.7848,202009,11,"12,000",5,-,-,2018,자여로112번길 21,-,-,-,-,연립다세대
62,경상남도 창원시 의창구 소계동,719-13,0719,0013,옥산빌라,69.7200,33.9300,202009,10,"8,500",2,-,-,1990,소계로128번길 13,-,-,-,-,연립다세대
63,경상남도 창원시 의창구 북면 화천리,435-1,0435,0001,탑드림빌,109.6900,127.4500,202009,10,"14,000",3,-,-,2000,천주로577번길 2,-,-,-,-,연립다세대
64,경상남도 창원시 의창구 도계동,362-6,0362,0006,성수빌라5차,53.4200,33.1200,202009,08,"8,500",4,-,-,1995,하남천동길50번길 15,-,-,-,-,다세대
65,경상남도 창원시 의창구 소답동,115-8,0115,0008,이조5차빌라,74.8800,37.2770,202009,08,"12,700",3,-,-,2002,의안로8번길 15,-,-,-,-,다세대
66,경상남도 창원시 의창구 도계동,322-5,0322,0005,리코프라자,84.2600,31.2859,202009,02,"10,800",4,-,-,1990,하남천서길 23,-,-,-,-,연립다세대
67,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,209.1200,319.6230,202009,01,"83,300",1,-,-,2010,반계로62번길 23,20210112,-,-,-,연립
68,경상남도 창원시 의창구 팔용동,66,0066,0000,프라임하우스2단지,209.1200,319.6230,202009,01,"83,300",1,-,-,2010,반계로62번길 23,-,-,-,-,연립
69,경상남도 창원시 의창구 소답동,146-5,0146,0005,남양빌라5차,46.3800,53.3500,202008,31,"5,500",3,-,-,1995,의창대로317번길 63,-,-,-,-,다세대
70,경상남도 창원시 의창구 팔용동,68,0068,0000,프라임하우스4단지,209.1200,308.3550,202008,19,"81,000",1,-,-,2010,반계로62번길 11,-,-,-,-,연립
71,경상남도 창원시 의창구 대산면 가술리,387-26,0387,0026,한솔푸르네오,57.8500,52.6981,202008,16,"8,000",2,-,-,2014,가술길1번길 19,-,-,-,-,연립
72,경상남도 창원시 의창구 도계동,403-1,0403,0001,도계빌라,56.3500,26.6425,202008,13,"5,000",2,-,-,1997,원이대로69번길 6,-,-,-,-,연립다세대
73,경상남도 창원시 의창구 도계동,417-3,0417,0003,임호아트빌라,82.5600,33.5880,202008,11,"12,550",2,-,-,1996,도계로95번길 6-16,-,-,-,-,연립
74,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.7500,60.7200,202008,10,"49,000",13,-,-,2011,도계로 135,-,-,-,-,연립다세대
75,경상남도 창원시 의창구 동읍 용정리,159-2,0159,0002,동읍자미르하우스,60.6300,88.0350,202008,10,"10,300",5,-,-,2012,자여로115번길 5,-,-,-,-,연립
76,경상남도 창원시 의창구 소계동,721-21,0721,0021,한보,47.0700,45.2900,202008,09,"5,200",1,-,-,1983,소계로 117,-,-,-,-,연립
77,경상남도 창원시 의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7000,61.5100,202008,07,"18,800",2,-,-,2015,신리길 25,-,-,-,-,연립다세대
78,경상남도 창원시 의창구 소계동,721-21,0721,0021,한보,47.0700,45.2900,202008,03,"7,000",1,-,-,1983,소계로 117,20200909,-,-,-,연립
79,경상남도 창원시 의창구 도계동,420-7,0420,0007,동인빌라,59.8800,27.9700,202008,03,"10,000",4,-,-,1997,원이대로93번길 22,-,-,-,-,연립
80,경상남도 창원시 의창구 도계동,327-3,0327,0003,강남빌리지,60.9100,38.0000,202008,02,"9,500",2,-,-,1996,도계로 35-10,-,-,-,-,다세대
81,경상남도 창원시 의창구 도계동,397-5,0397,0005,덕암파크,71.6500,29.8996,202007,30,"17,000",3,-,-,1994,도계로 80,-,-,-,-,연립다세대
82,경상남도 창원시 의창구 소답동,155-4,0155,0004,금강빌라바동,58.7000,31.9940,202007,29,"8,250",2,-,-,1994,의창대로317번길 11,-,-,-,-,연립
83,경상남도 창원시 의창구 소답동,151-2,0151,0002,덕산빌라2차,77.5025,43.2190,202007,29,"11,800",4,-,-,2002,의창대로299번길 24,-,-,-,-,다세대
84,경상남도 창원시 의창구 소계동,715-4,0715,0004,일산시티아트,84.3200,26.1645,202007,29,"13,700",5,-,-,1997,소계로94번길 6,-,-,-,-,연립
85,경상남도 창원시 의창구 도계동,394-16,0394,0016,송백들장미빌라,64.1000,20.9507,202007,28,"10,850",1,-,-,2002,도계두리길 176-1,-,-,-,-,다세대
86,경상남도 창원시 의창구 도계동,396-12,0396,0012,진보빌라,69.6400,38.8000,202007,24,"8,000",4,-,-,1994,도계로83번길 13,-,-,-,-,연립
87,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,209.1200,307.2505,202007,23,"83,000",1,-,-,2010,반계로62번길 12,20200825,-,-,-,연립
88,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,209.1200,307.2505,202007,23,"83,000",1,-,-,2010,반계로62번길 12,-,-,-,-,연립
89,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,209.1200,307.2505,202007,23,"83,000",1,-,-,2010,반계로62번길 12,20200831,-,-,-,연립
90,경상남도 창원시 의창구 도계동,321-11,0321,0011,동하초원빌라,68.4000,45.2200,202007,23,"10,700",3,-,-,1997,하남천서길21번길 8-21,-,-,-,-,다세대
91,경상남도 창원시 의창구 소답동,155-4,0155,0004,금강빌라바동,58.7000,31.9940,202007,22,"5,670",2,-,-,1994,의창대로317번길 11,-,-,-,-,연립
92,경상남도 창원시 의창구 소답동,122-12,0122,0012,성수빌라19차,84.1700,66.4857,202007,21,"10,000",3,-,-,1997,의안로50번길 22,-,-,-,-,다세대
93,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.5800,60.6210,202007,20,"48,800",5,-,-,2011,도계로 135,-,-,-,-,연립다세대
94,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,209.1200,307.2505,202007,19,"81,500",1,-,-,2010,반계로62번길 12,-,-,-,-,연립
95,경상남도 창원시 의창구 소답동,123-4,0123,0004,성수빌라17차,76.2600,47.8428,202007,16,"7,500",2,-,-,1997,의안로56번길 16-1,-,-,-,-,다세대
96,경상남도 창원시 의창구 소답동,126-4,0126,0004,진보2차,70.5800,39.2500,202007,15,"9,400",4,-,-,1993,의안로70번길 22,-,-,-,-,연립다세대
97,경상남도 창원시 의창구 동읍 단계리,247-3,0247,0003,경준해피존,84.8184,61.8277,202007,11,"9,900",2,-,-,2012,자여로 121-12,-,-,-,-,연립
98,경상남도 창원시 의창구 도계동,323-5,0323,0005,동원빌라(323-5),45.3600,25.4200,202007,08,"7,000",5,-,-,1994,하남천서길15번길 10,-,-,-,-,다세대
99,경상남도 창원시 의창구 동읍 용정리,159-2,0159,0002,동읍자미르하우스,60.6300,88.0350,202007,08,"9,900",2,-,-,2012,자여로115번길 5,-,-,-,-,연립
100,경상남도 창원시 의창구 도계동,305-7,0305,0007,유성빌라,102.8200,35.1840,202007,06,"9,000",5,-,-,1992,도계두리길6번길 11-24,-,-,-,-,연립다세대
101,경상남도 창원시 의창구 동읍 단계리,292-5,0292,0005,동아바론하우스1,69.3431,76.9349,202007,03,"10,100",3,-,-,2011,자여로 133-3,-,-,-,-,연립
102,경상남도 창원시 의창구 소답동,128-3,0128,0003,소답진보그린빌라가,74.1300,87.4000,202007,01,"11,900",3,-,-,1994,의안로66번길 30,20200713,-,-,-,다세대
103,경상남도 창원시 의창구 도계동,407-8,0407,0008,황제빌라6차,84.1500,32.4300,202007,01,"16,000",2,-,-,1997,원이대로81번길 14,-,-,-,-,연립
104,경상남도 창원시 의창구 도계동,360-20,0360,0020,성수빌라6차,63.8650,32.8263,202007,01,"11,000",2,-,-,1995,하남천동길50번길 10,-,-,-,-,다세대
105,경상남도 창원시 의창구 소답동,128-3,0128,0003,소답진보그린빌라가,74.1300,87.4000,202007,01,"11,900",3,-,-,1994,의안로66번길 30,-,-,-,-,다세대
