□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
13,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,24.7600,9.1900,202311,23,"4,550",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
14,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,20.3400,7.5500,202311,23,"3,750",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
15,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",4,-,-,2011,합포동3길 8,-,직거래,-,-,연립
16,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
17,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,20.3400,7.5500,202311,23,"3,750",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
18,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
19,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",3,-,-,2011,합포동3길 8,-,직거래,-,-,연립
20,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",4,-,-,2011,합포동3길 8,-,직거래,-,-,연립
21,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,24.7600,9.1900,202311,23,"4,550",4,-,-,2011,합포동3길 8,-,직거래,-,-,연립
22,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,19.7200,7.3200,202311,23,"3,750",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
23,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,19.7200,7.3200,202311,23,"3,750",3,-,-,2011,합포동3길 8,-,직거래,-,-,연립
24,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
25,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,19.7200,7.3200,202311,23,"3,750",4,-,-,2011,합포동3길 8,-,직거래,-,-,연립
26,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,24.7600,9.1900,202311,23,"4,550",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
27,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,20.3400,7.5500,202311,23,"3,750",4,-,-,2011,합포동3길 8,-,직거래,-,-,연립
28,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,19.7200,7.3200,202311,23,"3,750",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
29,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
30,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",2,-,-,2011,합포동3길 8,-,직거래,-,-,연립
31,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,20.3400,7.5500,202311,23,"3,750",3,-,-,2011,합포동3길 8,-,직거래,-,-,연립
32,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,18.9300,7.0300,202311,23,"3,750",5,-,-,2011,합포동3길 8,-,직거래,-,-,연립
33,경상남도 창원시 마산합포구 산호동,337-75,0337,0075,파인하우스,24.7600,9.1900,202311,23,"4,550",3,-,-,2011,합포동3길 8,-,직거래,-,-,연립
34,경상남도 창원시 마산합포구 교방동,365-7,0365,0007,대하주택(국민),52.9200,45.3100,202311,21,"7,900",1,-,-,1986,무학로 525,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
35,경상남도 창원시 마산합포구 완월동,197-2,0197,0002,성지빌라,53.6141,27.9800,202310,30,"6,000",4,-,-,2001,완월북10길 7,-,직거래,-,-,다세대
36,경상남도 창원시 마산합포구 장군동4가,15-14,0015,0014,장군미셀하우스,75.9300,44.8069,202310,21,"11,000",4,-,-,1997,완월동8길 45,-,중개거래,경남 창원마산합포구,-,연립
37,경상남도 창원시 마산합포구 신흥동,3-10,0003,0010,새한나코빌A,66.8400,35.6500,202310,12,"11,500",2,-,-,2006,중앙남5길 72,20231130,중개거래,경남 창원마산합포구,-,다세대
38,경상남도 창원시 마산합포구 신흥동,3-10,0003,0010,새한나코빌A,66.8400,35.6500,202310,12,"11,500",2,-,-,2006,중앙남5길 72,-,중개거래,경남 창원마산합포구,-,다세대
39,경상남도 창원시 마산합포구 창포동3가,1-3,0001,0003,창포동유신주택,60.4800,47.2000,202310,10,"7,000",1,-,-,1987,문화동10길 22,-,직거래,-,-,연립
40,경상남도 창원시 마산합포구 가포동,508-7,0508,0007,건우주택,48.0000,53.0000,202309,19,"4,500",1,-,-,1985,가포로 170,-,직거래,-,-,연립
41,경상남도 창원시 마산합포구 진동면 진동리,136-1,0136,0001,진동파크빌,69.0100,55.7875,202309,12,"10,500",4,-,-,2012,신성산2길 26,-,중개거래,경남 창원마산합포구,-,다세대
42,경상남도 창원시 마산합포구 완월동,353-1,0353,0001,완월드림빌라,75.4600,45.6577,202309,11,"9,200",3,-,-,2002,완월남3길 28,-,중개거래,경남 창원마산합포구,-,다세대
43,경상남도 창원시 마산합포구 진동면 사동리,293-1,0293,0001,건우하이츠빌라,75.2400,56.7000,202309,08,"8,000",3,-,-,1998,서촌바다길 104,-,직거래,-,-,다세대
44,경상남도 창원시 마산합포구 해운동,64-1,0064,0001,동방그랜드타운,25.3400,7.1400,202308,24,"4,200",7,-,-,1998,해안대로 25,-,중개거래,경남 창원마산합포구,-,연립
45,경상남도 창원시 마산합포구 해운동,64-1,0064,0001,동방그랜드타운,22.6500,6.3900,202308,16,"4,000",6,-,-,1998,해안대로 25,-,중개거래,경남 창원시 마산합포구,-,연립
46,경상남도 창원시 마산합포구 자산동,124-9,0124,0009,중앙프라자,76.0700,31.7924,202307,31,"9,400",5,-,-,2003,자산동9길 30,-,중개거래,경남 창원마산회원구,-,다세대
47,경상남도 창원시 마산합포구 진북면 지산리,81-13,0081,0013,경남,53.3700,55.0000,202307,08,"4,500",3,-,-,1990,지산4길 47,-,중개거래,경남 창원마산합포구,-,연립
48,경상남도 창원시 마산합포구 신흥동,3-25,0003,0025,새한나코빌B,80.8200,43.6400,202306,04,"11,900",3,-,-,2006,중앙남5길 72,-,중개거래,경남 창원마산합포구,-,다세대
49,경상남도 창원시 마산합포구 교방동,365-5,0365,0005,무학파크뷰,64.9600,43.0381,202306,02,"14,000",4,-,-,2016,회원서10길 109-1,-,직거래,-,-,다세대
50,경상남도 창원시 마산합포구 교방동,365-5,0365,0005,무학파크뷰,66.1500,43.8262,202306,02,"14,000",4,-,-,2016,회원서10길 109-1,-,직거래,-,-,다세대
51,경상남도 창원시 마산합포구 교방동,365-5,0365,0005,무학파크뷰,66.1500,43.8262,202306,02,"14,000",3,-,-,2016,회원서10길 109-1,-,직거래,-,-,다세대
52,경상남도 창원시 마산합포구 중앙동3가,2-3,0002,0003,경남데파트,78.1100,30.5500,202305,30,"5,900",4,-,-,1983,3·15대로 255,-,직거래,-,-,연립다세대
53,경상남도 창원시 마산합포구 교방동,289-16,0289,0016,다보트윈빌102동,57.4000,38.6550,202305,30,"14,000",4,-,-,2002,교방서2길 78,-,직거래,-,-,다세대
54,경상남도 창원시 마산합포구 문화동,14-100,0014,0100,문화,50.7100,60.0367,202305,26,"7,400",1,-,-,1981,문화서7길 22,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
55,경상남도 창원시 마산합포구 문화동,14-50,0014,0050,동원국민주택,43.2000,48.1604,202305,18,"6,800",2,-,-,1983,문화서7길 28,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,-,연립
56,경상남도 창원시 마산합포구 상남동,41-5,0041,0005,예원시티빌,50.9642,40.2771,202305,16,"12,400",5,-,-,2012,상남시장로 11,-,직거래,-,-,연립
57,경상남도 창원시 마산합포구 해운동,64-1,0064,0001,동방그랜드타운,25.3400,7.1400,202305,13,"4,250",8,-,-,1998,해안대로 25,-,중개거래,경남 창원마산합포구,-,연립
58,경상남도 창원시 마산합포구 자산동,279-1,0279,0001,자산광신빌라,63.9316,45.0885,202305,10,"10,500",2,-,-,2003,자산서6길 37,-,중개거래,경남 창원마산합포구,-,다세대
59,경상남도 창원시 마산합포구 자산동,15-10,0015,0010,두승빌라,69.2570,42.7680,202305,10,"9,000",2,-,-,2004,자산북4길 40,-,중개거래,경남 창원마산합포구,-,다세대
60,경상남도 창원시 마산합포구 추산동,43-1,0043,0001,남산주택,46.8000,47.1768,202305,09,"2,000",2,-,-,1985,성호서1길 13-1,-,중개거래,경남 창원마산합포구,-,연립
61,경상남도 창원시 마산합포구 중앙동2가,5-91,0005,0091,성지빌라4차,64.8732,38.6700,202305,09,"10,200",2,-,-,2002,중앙남4길 32,-,중개거래,경남 창원마산합포구,-,다세대
62,경상남도 창원시 마산합포구 서성동,83-62,0083,0062,서성,49.3500,32.6700,202305,02,"5,870",1,-,-,1983,동서남2길 17,20231005,중개거래,경남 창원마산합포구,-,연립
63,경상남도 창원시 마산합포구 진동면 사동리,293-1,0293,0001,건우하이츠빌라,78.2400,59.0600,202304,29,"6,900",2,-,-,1998,서촌바다길 104,-,중개거래,경남 창원마산합포구,-,다세대
64,경상남도 창원시 마산합포구 상남동,25-44,0025,0044,미화빌라,82.9400,49.7800,202304,26,"10,800",2,-,-,2003,노산북6길 7,-,중개거래,경남 창원마산합포구,-,다세대
65,경상남도 창원시 마산합포구 해운동,60,0060,0000,팔레스상가,90.6200,33.5809,202304,22,"14,000",7,-,-,1999,월영동16길 8,-,중개거래,경남 창원마산합포구,-,연립
66,경상남도 창원시 마산합포구 자산동,17-2,0017,0002,청담네스빌,58.0800,31.6000,202304,17,"6,000",5,-,-,2004,자산북3길 10-21,-,중개거래,경남 창원마산합포구,-,다세대
67,경상남도 창원시 마산합포구 문화동,14-100,0014,0100,문화,50.7100,60.0367,202304,13,"8,000",1,-,-,1981,문화서7길 22,-,중개거래,경남 창원마산회원구,-,연립
68,경상남도 창원시 마산합포구 신창동,4-2,0004,0002,남양하이빌,69.5770,37.7530,202304,04,"10,700",5,-,-,2003,반월남2길 55,-,중개거래,경남 창원마산합포구,-,다세대
69,경상남도 창원시 마산합포구 교방동,380-2,0380,0002,성호국민주택,45.6700,37.0762,202304,04,"7,000",1,-,-,1985,교방동1길 10,-,직거래,-,-,연립
70,경상남도 창원시 마산합포구 교방동,359-5,0359,0005,대광,31.9300,35.0100,202303,31,"4,000",2,-,-,1981,회원남25길 23,-,직거래,-,-,연립
71,경상남도 창원시 마산합포구 월영동,234-50,0234,0050,골든스위트106동,67.5213,56.5321,202303,23,"21,000",3,-,-,2017,문화서20길 25,-,직거래,-,-,다세대
72,경상남도 창원시 마산합포구 자산동,131-2,0131,0002,(131-2),44.8000,41.9997,202303,22,"7,700",2,-,-,1987,자산동10길 14-1,-,직거래,-,-,다세대
73,경상남도 창원시 마산합포구 자산동,131-2,0131,0002,(131-2),47.1000,45.0003,202303,22,"7,700",1,-,-,1987,자산동10길 14-1,-,직거래,-,-,다세대
74,경상남도 창원시 마산합포구 교방동,359-4,0359,0004,동아,46.7800,32.9000,202303,08,"6,000",4,-,-,1982,교방북2길 28,-,직거래,-,-,연립다세대
75,경상남도 창원시 마산합포구 자산동,29-7,0029,0007,한진빌라,73.8300,47.6124,202303,01,"7,200",1,-,-,1994,자산서11길 71,-,중개거래,경남 창원마산합포구,-,연립
76,경상남도 창원시 마산합포구 신창동,4-2,0004,0002,남양하이빌,69.5770,37.7530,202302,28,"9,850",3,-,-,2003,반월남2길 55,-,중개거래,경남 창원마산합포구,-,다세대
77,경상남도 창원시 마산합포구 자산동,203-34,0203,0034,무학,47.2300,41.5270,202302,27,"5,200",3,-,-,1987,자산서3길 2-3,-,중개거래,경남 창원마산합포구,-,연립
78,경상남도 창원시 마산합포구 진동면 요장리,268-34,0268,0034,새한비치빌라,75.9500,72.5641,202302,24,"5,000",3,-,-,1998,광암2길 19,-,중개거래,경남 창원마산합포구,-,다세대
79,경상남도 창원시 마산합포구 월영동,234-51,0234,0051,골든스위트107동,70.3137,51.7700,202302,24,"21,000",1,-,-,2017,문화서20길 23,-,직거래,-,-,다세대
80,경상남도 창원시 마산합포구 자산동,25-21,0025,0021,무학빌라(2동),70.8200,61.7625,202302,22,"11,350",3,-,-,2016,자산서10길 69-25,-,중개거래,경남 창원마산합포구,-,다세대
81,경상남도 창원시 마산합포구 진동면 사동리,293-1,0293,0001,건우하이츠빌라,71.9100,54.2900,202302,21,"6,500",2,-,-,1998,서촌바다길 104,-,직거래,-,-,다세대
82,경상남도 창원시 마산합포구 자산동,29-7,0029,0007,한진빌라,73.8300,47.6124,202302,21,"7,200",1,-,-,1994,자산서11길 71,-,중개거래,경남 창원마산합포구,-,연립
83,경상남도 창원시 마산합포구 자산동,25-6,0025,0006,무학빌라(1동),63.9700,40.8915,202302,04,"9,600",4,-,-,2016,자산서11길 108,-,중개거래,경남 창원마산합포구,-,다세대
84,경상남도 창원시 마산합포구 진동면 진동리,136-1,0136,0001,진동파크빌,69.0100,55.7875,202302,03,"10,500",4,-,-,2012,신성산2길 26,20230920,중개거래,경남 창원마산합포구,-,다세대
85,경상남도 창원시 마산합포구 완월동,284-7,0284,0007,태화가든타운,144.0000,82.9783,202302,02,"22,000",-1,-,-,1991,장군천로 8,-,중개거래,경남 창원마산합포구,-,연립
86,경상남도 창원시 마산합포구 진동면 요장리,268-34,0268,0034,새한비치빌라,82.5750,78.8936,202301,26,"5,200",4,-,-,1998,광암3길 19,-,중개거래,경남 창원마산합포구,-,다세대
87,경상남도 창원시 마산합포구 산호동,308-26,0308,0026,산호주택,55.4400,36.3700,202301,13,"6,000",3,-,-,1982,산호동6길 20,-,직거래,-,-,다세대
88,경상남도 창원시 마산합포구 진동면 진동리,883-6,0883,0006,장미국민주택,59.3100,64.2037,202301,11,"4,300",1,-,-,1985,서촌길 28,-,중개거래,경남 창원마산합포구,-,연립
89,경상남도 창원시 마산합포구 진동면 진동리,126-2,0126,0002,선우2차,74.4600,55.1250,202301,10,"10,500",3,-,-,2011,신성산로 6-15,-,중개거래,경남 창원마산합포구,-,다세대
90,경상남도 창원시 마산합포구 진동면 진동리,136-1,0136,0001,진동파크빌,69.0100,55.7875,202301,03,"10,500",4,-,-,2012,신성산2길 26,20230920,중개거래,경남 창원마산합포구,-,다세대
91,경상남도 창원시 마산합포구 월포동,2-218,0002,0218,영진블루빌B,59.2800,47.8375,202301,03,"11,500",1,-,-,2011,반월동4길 14,-,중개거래,경남 창원마산합포구,-,다세대
